wavelength_nm,n,k
572.0000,1.738694,0.000000
573.0000,1.738617,0.000000
574.0000,1.738541,0.000000
575.0000,1.738464,0.000000
576.0000,1.738389,0.000000
577.0000,1.738313,0.000000
578.0000,1.738238,0.000000
579.0000,1.738163,0.000000
580.0000,1.738089,0.000000
581.0000,1.738015,0.000000
582.0000,1.737941,0.000000
583.0000,1.737868,0.000000
584.0000,1.737795,0.000000
585.0000,1.737723,0.000000
586.0000,1.737650,0.000000
587.0000,1.737579,0.000000
588.0000,1.737507,0.000000
589.0000,1.737436,0.000000
590.0000,1.737366,0.000000
591.0000,1.737295,0.000000
592.0000,1.737225,0.000000
593.0000,1.737156,0.000000
594.0000,1.737086,0.000000
595.0000,1.737017,0.000000
596.0000,1.736949,0.000000
597.0000,1.736880,0.000000
598.0000,1.736812,0.000000
599.0000,1.736745,0.000000
600.0000,1.736677,0.000000
601.0000,1.736610,0.000000
602.0000,1.736544,0.000000
603.0000,1.736477,0.000000
604.0000,1.736411,0.000000
605.0000,1.736346,0.000000
606.0000,1.736280,0.000000
607.0000,1.736215,0.000000
608.0000,1.736150,0.000000
609.0000,1.736086,0.000000
610.0000,1.736022,0.000000
611.0000,1.735958,0.000000
612.0000,1.735894,0.000000
613.0000,1.735831,0.000000
614.0000,1.735768,0.000000
615.0000,1.735706,0.000000
616.0000,1.735643,0.000000
617.0000,1.735581,0.000000
618.0000,1.735519,0.000000
619.0000,1.735458,0.000000
620.0000,1.735397,0.000000
621.0000,1.735336,0.000000
622.0000,1.735275,0.000000
623.0000,1.735215,0.000000
624.0000,1.735155,0.000000
625.0000,1.735095,0.000000
626.0000,1.735035,0.000000
627.0000,1.734976,0.000000
628.0000,1.734917,0.000000
629.0000,1.734858,0.000000
630.0000,1.734800,0.000000
631.0000,1.734742,0.000000
632.0000,1.734684,0.000000
633.0000,1.734626,0.000000
634.0000,1.734569,0.000000
635.0000,1.734511,0.000000
636.0000,1.734455,0.000000
637.0000,1.734398,0.000000
638.0000,1.734341,0.000000
639.0000,1.734285,0.000000
640.0000,1.734229,0.000000
641.0000,1.734174,0.000000
642.0000,1.734118,0.000000
643.0000,1.734063,0.000000
644.0000,1.734008,0.000000
645.0000,1.733954,0.000000
646.0000,1.733899,0.000000
647.0000,1.733845,0.000000
648.0000,1.733791,0.000000
649.0000,1.733737,0.000000
650.0000,1.733684,0.000000
651.0000,1.733630,0.000000
652.0000,1.733577,0.000000
653.0000,1.733525,0.000000
654.0000,1.733472,0.000000
655.0000,1.733420,0.000000
656.0000,1.733367,0.000000
657.0000,1.733315,0.000000
658.0000,1.733264,0.000000
659.0000,1.733212,0.000000
660.0000,1.733161,0.000000
661.0000,1.733110,0.000000
662.0000,1.733059,0.000000
663.0000,1.733009,0.000000
664.0000,1.732958,0.000000
665.0000,1.732908,0.000000
666.0000,1.732858,0.000000
667.0000,1.732808,0.000000
668.0000,1.732759,0.000000
669.0000,1.732709,0.000000
670.0000,1.732660,0.000000
671.0000,1.732611,0.000000
672.0000,1.732562,0.000000
673.0000,1.732514,0.000000
674.0000,1.732465,0.000000
675.0000,1.732417,0.000000
676.0000,1.732369,0.000000
677.0000,1.732321,0.000000
678.0000,1.732274,0.000000
679.0000,1.732226,0.000000
680.0000,1.732179,0.000000
681.0000,1.732132,0.000000
682.0000,1.732085,0.000000
683.0000,1.732039,0.000000
684.0000,1.731992,0.000000
685.0000,1.731946,0.000000
686.0000,1.731900,0.000000
687.0000,1.731854,0.000000
688.0000,1.731808,0.000000
689.0000,1.731763,0.000000
690.0000,1.731718,0.000000
691.0000,1.731672,0.000000
692.0000,1.731627,0.000000
693.0000,1.731583,0.000000
694.0000,1.731538,0.000000
695.0000,1.731493,0.000000
696.0000,1.731449,0.000000
697.0000,1.731405,0.000000
698.0000,1.731361,0.000000
699.0000,1.731317,0.000000
700.0000,1.731274,0.000000
701.0000,1.731230,0.000000
702.0000,1.731187,0.000000
703.0000,1.731144,0.000000
704.0000,1.731101,0.000000
705.0000,1.731058,0.000000
706.0000,1.731015,0.000000
707.0000,1.730973,0.000000
708.0000,1.730931,0.000000
709.0000,1.730889,0.000000
710.0000,1.730847,0.000000
711.0000,1.730805,0.000000
712.0000,1.730763,0.000000
713.0000,1.730722,0.000000
714.0000,1.730680,0.000000
715.0000,1.730639,0.000000
716.0000,1.730598,0.000000
717.0000,1.730557,0.000000
718.0000,1.730516,0.000000
719.0000,1.730476,0.000000
720.0000,1.730435,0.000000
721.0000,1.730395,0.000000
722.0000,1.730355,0.000000
723.0000,1.730315,0.000000
724.0000,1.730275,0.000000
725.0000,1.730235,0.000000
726.0000,1.730196,0.000000
727.0000,1.730156,0.000000
728.0000,1.730117,0.000000
729.0000,1.730078,0.000000
730.0000,1.730039,0.000000
731.0000,1.730000,0.000000
732.0000,1.729961,0.000000
733.0000,1.729922,0.000000
734.0000,1.729884,0.000000
735.0000,1.729846,0.000000
736.0000,1.729807,0.000000
737.0000,1.729769,0.000000
738.0000,1.729732,0.000000
739.0000,1.729694,0.000000
740.0000,1.729656,0.000000
741.0000,1.729619,0.000000
742.0000,1.729581,0.000000
743.0000,1.729544,0.000000
744.0000,1.729507,0.000000
745.0000,1.729470,0.000000
746.0000,1.729433,0.000000
747.0000,1.729396,0.000000
748.0000,1.729360,0.000000
749.0000,1.729323,0.000000
750.0000,1.729287,0.000000
751.0000,1.729250,0.000000
752.0000,1.729214,0.000000
753.0000,1.729178,0.000000
754.0000,1.729142,0.000000
755.0000,1.729107,0.000000
756.0000,1.729071,0.000000
757.0000,1.729036,0.000000
758.0000,1.729000,0.000000
759.0000,1.728965,0.000000
760.0000,1.728930,0.000000
761.0000,1.728895,0.000000
762.0000,1.728860,0.000000
763.0000,1.728825,0.000000
764.0000,1.728790,0.000000
765.0000,1.728756,0.000000
766.0000,1.728721,0.000000
767.0000,1.728687,0.000000
768.0000,1.728653,0.000000
769.0000,1.728619,0.000000
770.0000,1.728585,0.000000
771.0000,1.728551,0.000000
772.0000,1.728517,0.000000
773.0000,1.728483,0.000000
774.0000,1.728450,0.000000
775.0000,1.728416,0.000000
776.0000,1.728383,0.000000
777.0000,1.728350,0.000000
778.0000,1.728316,0.000000
779.0000,1.728283,0.000000
780.0000,1.728250,0.000000
781.0000,1.728218,0.000000
782.0000,1.728185,0.000000
783.0000,1.728152,0.000000
784.0000,1.728120,0.000000
785.0000,1.728087,0.000000
786.0000,1.728055,0.000000
787.0000,1.728023,0.000000
788.0000,1.727991,0.000000
789.0000,1.727959,0.000000
790.0000,1.727927,0.000000
791.0000,1.727895,0.000000
792.0000,1.727863,0.000000
793.0000,1.727832,0.000000
794.0000,1.727800,0.000000
795.0000,1.727769,0.000000
796.0000,1.727737,0.000000
797.0000,1.727706,0.000000
798.0000,1.727675,0.000000
799.0000,1.727644,0.000000
800.0000,1.727613,0.000000
801.0000,1.727582,0.000000
802.0000,1.727551,0.000000
803.0000,1.727521,0.000000
804.0000,1.727490,0.000000
805.0000,1.727460,0.000000
806.0000,1.727429,0.000000
807.0000,1.727399,0.000000
808.0000,1.727369,0.000000
809.0000,1.727339,0.000000
810.0000,1.727308,0.000000
811.0000,1.727279,0.000000
812.0000,1.727249,0.000000
813.0000,1.727219,0.000000
814.0000,1.727189,0.000000
815.0000,1.727160,0.000000
816.0000,1.727130,0.000000
817.0000,1.727101,0.000000
818.0000,1.727071,0.000000
819.0000,1.727042,0.000000
820.0000,1.727013,0.000000
821.0000,1.726984,0.000000
822.0000,1.726955,0.000000
823.0000,1.726926,0.000000
824.0000,1.726897,0.000000
825.0000,1.726868,0.000000
826.0000,1.726840,0.000000
827.0000,1.726811,0.000000
828.0000,1.726783,0.000000
829.0000,1.726754,0.000000
830.0000,1.726726,0.000000
831.0000,1.726698,0.000000
832.0000,1.726669,0.000000
833.0000,1.726641,0.000000
834.0000,1.726613,0.000000
835.0000,1.726585,0.000000
836.0000,1.726557,0.000000
837.0000,1.726530,0.000000
838.0000,1.726502,0.000000
839.0000,1.726474,0.000000
840.0000,1.726447,0.000000
841.0000,1.726419,0.000000
842.0000,1.726392,0.000000
843.0000,1.726364,0.000000
844.0000,1.726337,0.000000
845.0000,1.726310,0.000000
846.0000,1.726283,0.000000
847.0000,1.726256,0.000000
848.0000,1.726229,0.000000
849.0000,1.726202,0.000000
850.0000,1.726175,0.000000
851.0000,1.726148,0.000000
852.0000,1.726121,0.000000
853.0000,1.726095,0.000000
854.0000,1.726068,0.000000
855.0000,1.726042,0.000000
856.0000,1.726015,0.000000
857.0000,1.725989,0.000000
858.0000,1.725963,0.000000
859.0000,1.725937,0.000000
860.0000,1.725910,0.000000
861.0000,1.725884,0.000000
862.0000,1.725858,0.000000
863.0000,1.725832,0.000000
864.0000,1.725806,0.000000
865.0000,1.725781,0.000000
866.0000,1.725755,0.000000
867.0000,1.725729,0.000000
868.0000,1.725704,0.000000
869.0000,1.725678,0.000000
870.0000,1.725653,0.000000
871.0000,1.725627,0.000000
872.0000,1.725602,0.000000
873.0000,1.725577,0.000000
874.0000,1.725551,0.000000
875.0000,1.725526,0.000000
876.0000,1.725501,0.000000
877.0000,1.725476,0.000000
878.0000,1.725451,0.000000
879.0000,1.725426,0.000000
880.0000,1.725401,0.000000
881.0000,1.725377,0.000000
882.0000,1.725352,0.000000
883.0000,1.725327,0.000000
884.0000,1.725303,0.000000
885.0000,1.725278,0.000000
886.0000,1.725254,0.000000
887.0000,1.725229,0.000000
888.0000,1.725205,0.000000
889.0000,1.725180,0.000000
890.0000,1.725156,0.000000
891.0000,1.725132,0.000000
892.0000,1.725108,0.000000
893.0000,1.725084,0.000000
894.0000,1.725060,0.000000
895.0000,1.725036,0.000000
896.0000,1.725012,0.000000
897.0000,1.724988,0.000000
898.0000,1.724964,0.000000
899.0000,1.724941,0.000000
900.0000,1.724917,0.000000
901.0000,1.724893,0.000000
902.0000,1.724870,0.000000
903.0000,1.724846,0.000000
904.0000,1.724823,0.000000
905.0000,1.724799,0.000000
906.0000,1.724776,0.000000
907.0000,1.724753,0.000000
908.0000,1.724729,0.000000
909.0000,1.724706,0.000000
910.0000,1.724683,0.000000
911.0000,1.724660,0.000000
912.0000,1.724637,0.000000
913.0000,1.724614,0.000000
914.0000,1.724591,0.000000
915.0000,1.724568,0.000000
916.0000,1.724545,0.000000
917.0000,1.724522,0.000000
918.0000,1.724500,0.000000
919.0000,1.724477,0.000000
920.0000,1.724454,0.000000
921.0000,1.724432,0.000000
922.0000,1.724409,0.000000
923.0000,1.724387,0.000000
924.0000,1.724364,0.000000
925.0000,1.724342,0.000000
926.0000,1.724320,0.000000
927.0000,1.724297,0.000000
928.0000,1.724275,0.000000
929.0000,1.724253,0.000000
930.0000,1.724231,0.000000
931.0000,1.724209,0.000000
932.0000,1.724187,0.000000
933.0000,1.724165,0.000000
934.0000,1.724143,0.000000
935.0000,1.724121,0.000000
936.0000,1.724099,0.000000
937.0000,1.724077,0.000000
938.0000,1.724055,0.000000
939.0000,1.724034,0.000000
940.0000,1.724012,0.000000
941.0000,1.723990,0.000000
942.0000,1.723969,0.000000
943.0000,1.723947,0.000000
944.0000,1.723926,0.000000
945.0000,1.723904,0.000000
946.0000,1.723883,0.000000
947.0000,1.723861,0.000000
948.0000,1.723840,0.000000
949.0000,1.723819,0.000000
950.0000,1.723798,0.000000
951.0000,1.723776,0.000000
952.0000,1.723755,0.000000
953.0000,1.723734,0.000000
954.0000,1.723713,0.000000
955.0000,1.723692,0.000000
956.0000,1.723671,0.000000
957.0000,1.723650,0.000000
958.0000,1.723629,0.000000
959.0000,1.723608,0.000000
960.0000,1.723588,0.000000
961.0000,1.723567,0.000000
962.0000,1.723546,0.000000
963.0000,1.723525,0.000000
964.0000,1.723505,0.000000
965.0000,1.723484,0.000000
966.0000,1.723464,0.000000
967.0000,1.723443,0.000000
968.0000,1.723423,0.000000
969.0000,1.723402,0.000000
970.0000,1.723382,0.000000
971.0000,1.723361,0.000000
972.0000,1.723341,0.000000
973.0000,1.723321,0.000000
974.0000,1.723300,0.000000
975.0000,1.723280,0.000000
976.0000,1.723260,0.000000
977.0000,1.723240,0.000000
978.0000,1.723220,0.000000
979.0000,1.723200,0.000000
980.0000,1.723180,0.000000
981.0000,1.723160,0.000000
982.0000,1.723140,0.000000
983.0000,1.723120,0.000000
984.0000,1.723100,0.000000
985.0000,1.723080,0.000000
986.0000,1.723060,0.000000
987.0000,1.723040,0.000000
988.0000,1.723021,0.000000
989.0000,1.723001,0.000000
990.0000,1.722981,0.000000
991.0000,1.722962,0.000000
992.0000,1.722942,0.000000
993.0000,1.722923,0.000000
994.0000,1.722903,0.000000
995.0000,1.722884,0.000000
996.0000,1.722864,0.000000
997.0000,1.722845,0.000000
998.0000,1.722825,0.000000
999.0000,1.722806,0.000000
1000.0000,1.722787,0.000000
1001.0000,1.722767,0.000000
1002.0000,1.722748,0.000000
1003.0000,1.722729,0.000000
1004.0000,1.722710,0.000000
1005.0000,1.722690,0.000000
1006.0000,1.722671,0.000000
1007.0000,1.722652,0.000000
1008.0000,1.722633,0.000000
1009.0000,1.722614,0.000000
1010.0000,1.722595,0.000000
1011.0000,1.722576,0.000000
1012.0000,1.722557,0.000000
1013.0000,1.722538,0.000000
1014.0000,1.722519,0.000000
1015.0000,1.722501,0.000000
1016.0000,1.722482,0.000000
1017.0000,1.722463,0.000000
1018.0000,1.722444,0.000000
1019.0000,1.722426,0.000000
1020.0000,1.722407,0.000000
1021.0000,1.722388,0.000000
1022.0000,1.722370,0.000000
1023.0000,1.722351,0.000000
1024.0000,1.722332,0.000000
1025.0000,1.722314,0.000000
1026.0000,1.722295,0.000000
1027.0000,1.722277,0.000000
1028.0000,1.722259,0.000000
1029.0000,1.722240,0.000000
1030.0000,1.722222,0.000000
1031.0000,1.722203,0.000000
1032.0000,1.722185,0.000000
1033.0000,1.722167,0.000000
1034.0000,1.722149,0.000000
1035.0000,1.722130,0.000000
1036.0000,1.722112,0.000000
1037.0000,1.722094,0.000000
1038.0000,1.722076,0.000000
1039.0000,1.722058,0.000000
1040.0000,1.722040,0.000000
1041.0000,1.722021,0.000000
1042.0000,1.722003,0.000000
1043.0000,1.721985,0.000000
1044.0000,1.721967,0.000000
1045.0000,1.721949,0.000000
1046.0000,1.721931,0.000000
1047.0000,1.721914,0.000000
1048.0000,1.721896,0.000000
1049.0000,1.721878,0.000000
1050.0000,1.721860,0.000000
1051.0000,1.721842,0.000000
1052.0000,1.721824,0.000000
1053.0000,1.721807,0.000000
1054.0000,1.721789,0.000000
1055.0000,1.721771,0.000000
1056.0000,1.721754,0.000000
1057.0000,1.721736,0.000000
1058.0000,1.721718,0.000000
1059.0000,1.721701,0.000000
1060.0000,1.721683,0.000000
1061.0000,1.721666,0.000000
1062.0000,1.721648,0.000000
1063.0000,1.721631,0.000000
