wavelength_nm,n,k
196.4760,0.949600,2.694761
196.9290,0.955217,2.703034
197.3830,0.960862,2.711338
197.8380,0.966534,2.719669
198.2940,0.972238,2.728024
198.7510,0.977969,2.736416
199.2090,0.983733,2.744832
199.6690,0.989529,2.753277
200.1290,0.995358,2.761753
200.5900,1.001221,2.770263
201.0530,1.007117,2.778806
201.5160,1.013050,2.787380
201.9810,1.019019,2.795985
202.4460,1.025025,2.804626
202.9130,1.031069,2.813301
203.3810,1.037153,2.822010
203.8500,1.043276,2.830755
204.3200,1.049440,2.839537
204.7910,1.055646,2.848355
205.2630,1.061894,2.857210
205.7360,1.068187,2.866100
206.2100,1.074523,2.875034
206.6850,1.080905,2.884005
207.1620,1.087332,2.893017
207.6390,1.093805,2.902075
208.1180,1.100327,2.911172
208.5980,1.106898,2.920316
209.0790,1.113518,2.929503
209.5610,1.120189,2.938739
210.0440,1.126912,2.948023
210.5280,1.133689,2.957358
211.0130,1.140519,2.966747
211.5000,1.147405,2.976190
211.9870,1.154347,2.985695
212.4760,1.161348,2.995263
212.9660,1.168413,3.004894
213.4570,1.175540,3.014599
213.9490,1.182735,3.024380
214.4420,1.190003,3.034242
214.9360,1.197349,3.044190
215.4320,1.204779,3.054237
215.9280,1.212305,3.064379
216.4260,1.219932,3.074638
216.9250,1.227678,3.085008
217.4250,1.235556,3.095503
217.9260,1.243585,3.106127
218.4290,1.251789,3.116881
218.9320,1.260189,3.127771
219.4370,1.268817,3.138794
219.9430,1.277703,3.149939
220.4500,1.286879,3.161204
220.9580,1.296384,3.172563
221.4670,1.306252,3.183995
221.9780,1.316522,3.195464
222.4900,1.327225,3.206931
223.0030,1.338393,3.218344
223.5170,1.350050,3.229647
224.0320,1.362213,3.240766
224.5480,1.374889,3.251625
225.0660,1.388071,3.262147
225.5850,1.401741,3.272243
226.1050,1.415864,3.281822
226.6260,1.430387,3.290805
227.1490,1.445243,3.299105
227.6720,1.460346,3.306650
228.1970,1.475598,3.313373
228.7230,1.490883,3.319226
229.2500,1.506074,3.324182
229.7790,1.521038,3.328221
230.3080,1.535631,3.331364
230.8390,1.549716,3.333633
231.3720,1.563150,3.335092
231.9050,1.575804,3.335820
232.4390,1.587559,3.335912
232.9750,1.598307,3.335499
233.5120,1.607966,3.334713
234.0510,1.616470,3.333711
234.5900,1.623783,3.332646
235.1310,1.629888,3.331692
235.6730,1.634799,3.331015
236.2160,1.638554,3.330773
236.7610,1.641217,3.331121
237.3070,1.642871,3.332198
237.8540,1.643619,3.334129
238.4020,1.643582,3.337012
238.9520,1.642889,3.340930
239.5020,1.641676,3.345941
240.0550,1.640081,3.352080
240.6080,1.638240,3.359359
241.1630,1.636285,3.367771
241.7180,1.634335,3.377290
242.2760,1.632502,3.387872
242.8340,1.630877,3.399467
243.3940,1.629544,3.412004
243.9550,1.628565,3.425421
244.5170,1.627988,3.439645
245.0810,1.627848,3.454603
245.6460,1.628165,3.470226
246.2120,1.628948,3.486448
246.7800,1.630194,3.503212
247.3490,1.631892,3.520466
247.9190,1.634022,3.538173
248.4910,1.636564,3.556292
249.0630,1.639489,3.574801
249.6380,1.642769,3.593686
250.2130,1.646375,3.612935
250.7900,1.650279,3.632551
251.3680,1.654452,3.652544
251.9470,1.658869,3.672928
252.5280,1.663508,3.693731
253.1100,1.668354,3.714977
253.6940,1.673392,3.736704
254.2790,1.678616,3.758956
254.8650,1.684025,3.781778
255.4520,1.689623,3.805223
256.0410,1.695427,3.829344
256.6310,1.701457,3.854202
257.2230,1.707747,3.879859
257.8160,1.714337,3.906380
258.4100,1.721282,3.933825
259.0060,1.728645,3.962261
259.6030,1.736506,3.991745
260.2020,1.744955,4.022337
260.8010,1.754095,4.054086
261.4030,1.764045,4.087032
262.0050,1.774932,4.121207
262.6090,1.786900,4.156628
263.2150,1.800099,4.193296
