wavelength_nm,n,k
2949.9000,5.507000,26.546000
2967.4000,5.571000,26.693000
2976.2000,5.603000,26.767000
2985.1000,5.636000,26.842000
2994.0000,5.669000,26.916000
3003.0000,5.702000,26.991000
3012.0000,5.735000,27.066000
3021.1000,5.768000,27.142000
3030.3000,5.802000,27.218000
3039.5000,5.836000,27.294000
3048.8000,5.871000,27.371000
3058.1000,5.905000,27.448000
3067.5000,5.940000,27.525000
3076.9000,5.976000,27.603000
3086.4000,6.011000,27.682000
3096.0000,6.048000,27.762000
3105.6000,6.085000,27.844000
3115.3000,6.132000,27.919000
3125.0000,6.166000,27.994000
3134.8000,6.202000,28.071000
3144.7000,6.238000,28.150000
3154.6000,6.276000,28.230000
3164.6000,6.313000,28.310000
3174.6000,6.351000,28.390000
3184.7000,6.389000,28.471000
3194.9000,6.427000,28.552000
3205.1000,6.466000,28.634000
3215.4000,6.505000,28.716000
3225.8000,6.545000,28.799000
3236.2000,6.585000,28.882000
3246.8000,6.625000,28.966000
3257.3000,6.665000,29.050000
3268.0000,6.706000,29.134000
3278.7000,6.747000,29.219000
3289.5000,6.789000,29.304000
3300.3000,6.831000,29.390000
3311.3000,6.873000,29.476000
3322.3000,6.916000,29.562000
3333.3000,6.959000,29.649000
3344.5000,7.003000,29.737000
3355.7000,7.046000,29.824000
3367.0000,7.091000,29.913000
3378.4000,7.135000,30.001000
3389.8000,7.180000,30.091000
3401.4000,7.225000,30.180000
3413.0000,7.271000,30.270000
3424.7000,7.317000,30.360000
3436.4000,7.364000,30.451000
3448.3000,7.410000,30.542000
3460.2000,7.457000,30.633000
3472.2000,7.504000,30.723000
3484.3000,7.550000,30.812000
3496.5000,7.587000,30.912000
3508.8000,7.639000,31.011000
3521.1000,7.690000,31.108000
3533.6000,7.741000,31.204000
3546.1000,7.792000,31.301000
3558.7000,7.844000,31.398000
3571.4000,7.896000,31.495000
3584.2000,7.948000,31.593000
3597.1000,8.001000,31.691000
3610.1000,8.054000,31.790000
3623.2000,8.108000,31.889000
3636.4000,8.162000,31.989000
3649.6000,8.217000,32.089000
3663.0000,8.272000,32.190000
3676.5000,8.328000,32.291000
3690.0000,8.384000,32.393000
3703.7000,8.441000,32.495000
3717.5000,8.498000,32.597000
3745.3000,8.614000,32.804000
3759.4000,8.673000,32.908000
3759.4000,8.556000,32.700000
3773.6000,8.732000,33.013000
3787.9000,8.792000,33.118000
3802.3000,8.852000,33.223000
3816.8000,8.913000,33.330000
3831.4000,8.975000,33.436000
3846.2000,9.037000,33.543000
3861.0000,9.099000,33.650000
3876.0000,9.162000,33.758000
3891.1000,9.226000,33.866000
3906.3000,9.290000,33.975000
3921.6000,9.354000,34.083000
3937.0000,9.418000,34.191000
3952.6000,9.480000,34.296000
3968.3000,9.533000,34.415000
3984.1000,9.603000,34.533000
4000.0000,9.672000,34.647000
4016.1000,9.741000,34.761000
4032.3000,9.810000,34.874000
4048.6000,9.879000,34.987000
4065.0000,9.946000,35.096000
4081.6000,10.002000,35.220000
4098.4000,10.077000,35.341000
4115.2000,10.149000,35.457000
4132.2000,10.219000,35.569000
4149.4000,10.277000,35.695000
4166.7000,10.332000,35.814000
4184.1000,10.414000,35.945000
4201.7000,10.494000,36.072000
4219.4000,10.569000,36.190000
4237.3000,10.631000,36.322000
4255.3000,10.711000,36.447000
4273.5000,10.777000,36.584000
4291.8000,10.862000,36.715000
4310.3000,10.942000,36.838000
4329.0000,11.008000,36.975000
4347.8000,11.093000,37.104000
4366.8000,11.162000,37.246000
4386.0000,11.250000,37.378000
4405.3000,11.322000,37.524000
4424.8000,11.415000,37.663000
4444.4000,11.501000,37.792000
4464.3000,11.572000,37.933000
4484.3000,11.652000,38.089000
4504.5000,11.750000,38.235000
4524.9000,11.842000,38.370000
4545.5000,11.921000,38.522000
4566.2000,12.018000,38.664000
4587.2000,12.100000,38.821000
4608.3000,12.201000,38.967000
4629.6000,12.287000,39.128000
4651.2000,12.394000,39.282000
4672.9000,12.496000,39.427000
4694.8000,12.584000,39.590000
