wavelength_nm,n,k
362.0000,1.794194,0.000000
363.0000,1.793959,0.000000
364.0000,1.793725,0.000000
365.0000,1.793494,0.000000
366.0000,1.793264,0.000000
367.0000,1.793037,0.000000
368.0000,1.792812,0.000000
369.0000,1.792588,0.000000
370.0000,1.792367,0.000000
371.0000,1.792147,0.000000
372.0000,1.791929,0.000000
373.0000,1.791714,0.000000
374.0000,1.791500,0.000000
375.0000,1.791287,0.000000
376.0000,1.791077,0.000000
377.0000,1.790869,0.000000
378.0000,1.790662,0.000000
379.0000,1.790457,0.000000
380.0000,1.790254,0.000000
381.0000,1.790052,0.000000
382.0000,1.789852,0.000000
383.0000,1.789654,0.000000
384.0000,1.789457,0.000000
385.0000,1.789262,0.000000
386.0000,1.789069,0.000000
387.0000,1.788877,0.000000
388.0000,1.788687,0.000000
389.0000,1.788498,0.000000
390.0000,1.788311,0.000000
391.0000,1.788126,0.000000
392.0000,1.787942,0.000000
393.0000,1.787759,0.000000
394.0000,1.787578,0.000000
395.0000,1.787398,0.000000
396.0000,1.787220,0.000000
397.0000,1.787043,0.000000
398.0000,1.786868,0.000000
399.0000,1.786694,0.000000
400.0000,1.786521,0.000000
401.0000,1.786350,0.000000
402.0000,1.786180,0.000000
403.0000,1.786011,0.000000
404.0000,1.785844,0.000000
405.0000,1.785678,0.000000
406.0000,1.785513,0.000000
407.0000,1.785350,0.000000
408.0000,1.785188,0.000000
409.0000,1.785027,0.000000
410.0000,1.784867,0.000000
411.0000,1.784708,0.000000
412.0000,1.784551,0.000000
413.0000,1.784395,0.000000
414.0000,1.784240,0.000000
415.0000,1.784086,0.000000
416.0000,1.783933,0.000000
417.0000,1.783782,0.000000
418.0000,1.783631,0.000000
419.0000,1.783482,0.000000
420.0000,1.783334,0.000000
421.0000,1.783187,0.000000
422.0000,1.783041,0.000000
423.0000,1.782896,0.000000
424.0000,1.782752,0.000000
425.0000,1.782609,0.000000
426.0000,1.782468,0.000000
427.0000,1.782327,0.000000
428.0000,1.782187,0.000000
429.0000,1.782048,0.000000
430.0000,1.781911,0.000000
431.0000,1.781774,0.000000
432.0000,1.781638,0.000000
433.0000,1.781503,0.000000
434.0000,1.781369,0.000000
