wavelength_nm,n,k
642.0000,2.578477,0.000000
643.0000,2.577927,0.000000
644.0000,2.577380,0.000000
645.0000,2.576836,0.000000
646.0000,2.576295,0.000000
647.0000,2.575758,0.000000
648.0000,2.575224,0.000000
649.0000,2.574693,0.000000
650.0000,2.574165,0.000000
651.0000,2.573640,0.000000
652.0000,2.573118,0.000000
653.0000,2.572600,0.000000
654.0000,2.572084,0.000000
655.0000,2.571571,0.000000
656.0000,2.571061,0.000000
657.0000,2.570555,0.000000
658.0000,2.570051,0.000000
659.0000,2.569550,0.000000
660.0000,2.569051,0.000000
661.0000,2.568556,0.000000
662.0000,2.568064,0.000000
663.0000,2.567574,0.000000
664.0000,2.567087,0.000000
665.0000,2.566603,0.000000
666.0000,2.566121,0.000000
667.0000,2.565642,0.000000
668.0000,2.565166,0.000000
669.0000,2.564693,0.000000
670.0000,2.564222,0.000000
671.0000,2.563754,0.000000
672.0000,2.563289,0.000000
673.0000,2.562826,0.000000
674.0000,2.562365,0.000000
675.0000,2.561907,0.000000
676.0000,2.561452,0.000000
677.0000,2.560999,0.000000
678.0000,2.560549,0.000000
679.0000,2.560101,0.000000
680.0000,2.559656,0.000000
681.0000,2.559213,0.000000
682.0000,2.558772,0.000000
683.0000,2.558334,0.000000
684.0000,2.557898,0.000000
685.0000,2.557465,0.000000
686.0000,2.557034,0.000000
687.0000,2.556605,0.000000
688.0000,2.556179,0.000000
689.0000,2.555755,0.000000
690.0000,2.555333,0.000000
691.0000,2.554913,0.000000
692.0000,2.554496,0.000000
693.0000,2.554081,0.000000
694.0000,2.553668,0.000000
695.0000,2.553257,0.000000
696.0000,2.552848,0.000000
697.0000,2.552442,0.000000
698.0000,2.552038,0.000000
699.0000,2.551635,0.000000
700.0000,2.551235,0.000000
701.0000,2.550837,0.000000
702.0000,2.550441,0.000000
703.0000,2.550048,0.000000
704.0000,2.549656,0.000000
705.0000,2.549266,0.000000
706.0000,2.548878,0.000000
707.0000,2.548493,0.000000
708.0000,2.548109,0.000000
709.0000,2.547727,0.000000
710.0000,2.547347,0.000000
711.0000,2.546970,0.000000
712.0000,2.546594,0.000000
713.0000,2.546220,0.000000
714.0000,2.545848,0.000000
715.0000,2.545478,0.000000
716.0000,2.545109,0.000000
717.0000,2.544743,0.000000
718.0000,2.544378,0.000000
719.0000,2.544016,0.000000
720.0000,2.543655,0.000000
721.0000,2.543296,0.000000
722.0000,2.542938,0.000000
723.0000,2.542583,0.000000
724.0000,2.542229,0.000000
725.0000,2.541877,0.000000
726.0000,2.541527,0.000000
727.0000,2.541178,0.000000
728.0000,2.540832,0.000000
729.0000,2.540487,0.000000
730.0000,2.540143,0.000000
731.0000,2.539802,0.000000
732.0000,2.539462,0.000000
733.0000,2.539124,0.000000
734.0000,2.538787,0.000000
735.0000,2.538452,0.000000
736.0000,2.538119,0.000000
737.0000,2.537787,0.000000
738.0000,2.537457,0.000000
739.0000,2.537129,0.000000
740.0000,2.536802,0.000000
741.0000,2.536476,0.000000
742.0000,2.536153,0.000000
743.0000,2.535830,0.000000
744.0000,2.535510,0.000000
745.0000,2.535191,0.000000
746.0000,2.534873,0.000000
747.0000,2.534557,0.000000
748.0000,2.534243,0.000000
749.0000,2.533930,0.000000
750.0000,2.533618,0.000000
751.0000,2.533308,0.000000
752.0000,2.533000,0.000000
753.0000,2.532693,0.000000
754.0000,2.532387,0.000000
755.0000,2.532083,0.000000
756.0000,2.531780,0.000000
757.0000,2.531479,0.000000
758.0000,2.531179,0.000000
759.0000,2.530880,0.000000
760.0000,2.530583,0.000000
761.0000,2.530287,0.000000
762.0000,2.529993,0.000000
763.0000,2.529700,0.000000
764.0000,2.529408,0.000000
765.0000,2.529118,0.000000
766.0000,2.528829,0.000000
767.0000,2.528542,0.000000
768.0000,2.528255,0.000000
769.0000,2.527970,0.000000
770.0000,2.527687,0.000000
771.0000,2.527404,0.000000
772.0000,2.527123,0.000000
773.0000,2.526843,0.000000
774.0000,2.526565,0.000000
775.0000,2.526288,0.000000
776.0000,2.526012,0.000000
777.0000,2.525737,0.000000
778.0000,2.525464,0.000000
779.0000,2.525191,0.000000
780.0000,2.524920,0.000000
781.0000,2.524651,0.000000
782.0000,2.524382,0.000000
783.0000,2.524115,0.000000
784.0000,2.523849,0.000000
785.0000,2.523584,0.000000
786.0000,2.523320,0.000000
787.0000,2.523057,0.000000
788.0000,2.522796,0.000000
789.0000,2.522536,0.000000
790.0000,2.522276,0.000000
791.0000,2.522018,0.000000
792.0000,2.521762,0.000000
793.0000,2.521506,0.000000
794.0000,2.521251,0.000000
795.0000,2.520998,0.000000
796.0000,2.520746,0.000000
797.0000,2.520494,0.000000
798.0000,2.520244,0.000000
799.0000,2.519995,0.000000
800.0000,2.519747,0.000000
801.0000,2.519500,0.000000
802.0000,2.519255,0.000000
803.0000,2.519010,0.000000
804.0000,2.518766,0.000000
805.0000,2.518524,0.000000
806.0000,2.518282,0.000000
807.0000,2.518042,0.000000
808.0000,2.517802,0.000000
809.0000,2.517564,0.000000
810.0000,2.517326,0.000000
811.0000,2.517090,0.000000
812.0000,2.516855,0.000000
813.0000,2.516620,0.000000
814.0000,2.516387,0.000000
815.0000,2.516154,0.000000
816.0000,2.515923,0.000000
817.0000,2.515693,0.000000
818.0000,2.515463,0.000000
819.0000,2.515235,0.000000
820.0000,2.515007,0.000000
821.0000,2.514781,0.000000
822.0000,2.514555,0.000000
823.0000,2.514330,0.000000
824.0000,2.514107,0.000000
825.0000,2.513884,0.000000
826.0000,2.513662,0.000000
827.0000,2.513441,0.000000
828.0000,2.513221,0.000000
829.0000,2.513002,0.000000
830.0000,2.512784,0.000000
831.0000,2.512567,0.000000
832.0000,2.512351,0.000000
833.0000,2.512135,0.000000
834.0000,2.511921,0.000000
835.0000,2.511707,0.000000
836.0000,2.511494,0.000000
837.0000,2.511282,0.000000
838.0000,2.511071,0.000000
839.0000,2.510861,0.000000
840.0000,2.510652,0.000000
841.0000,2.510443,0.000000
842.0000,2.510236,0.000000
843.0000,2.510029,0.000000
844.0000,2.509823,0.000000
845.0000,2.509618,0.000000
846.0000,2.509414,0.000000
847.0000,2.509210,0.000000
848.0000,2.509008,0.000000
849.0000,2.508806,0.000000
850.0000,2.508605,0.000000
851.0000,2.508405,0.000000
852.0000,2.508206,0.000000
853.0000,2.508007,0.000000
854.0000,2.507809,0.000000
855.0000,2.507612,0.000000
856.0000,2.507416,0.000000
857.0000,2.507221,0.000000
858.0000,2.507026,0.000000
859.0000,2.506832,0.000000
860.0000,2.506639,0.000000
861.0000,2.506447,0.000000
862.0000,2.506256,0.000000
863.0000,2.506065,0.000000
864.0000,2.505875,0.000000
865.0000,2.505686,0.000000
866.0000,2.505497,0.000000
867.0000,2.505309,0.000000
868.0000,2.505122,0.000000
869.0000,2.504936,0.000000
870.0000,2.504750,0.000000
871.0000,2.504566,0.000000
872.0000,2.504381,0.000000
873.0000,2.504198,0.000000
874.0000,2.504015,0.000000
875.0000,2.503833,0.000000
876.0000,2.503652,0.000000
877.0000,2.503471,0.000000
878.0000,2.503292,0.000000
879.0000,2.503112,0.000000
880.0000,2.502934,0.000000
881.0000,2.502756,0.000000
882.0000,2.502579,0.000000
883.0000,2.502403,0.000000
884.0000,2.502227,0.000000
885.0000,2.502052,0.000000
886.0000,2.501877,0.000000
887.0000,2.501704,0.000000
888.0000,2.501531,0.000000
889.0000,2.501358,0.000000
890.0000,2.501186,0.000000
891.0000,2.501015,0.000000
892.0000,2.500845,0.000000
893.0000,2.500675,0.000000
894.0000,2.500506,0.000000
895.0000,2.500337,0.000000
896.0000,2.500169,0.000000
897.0000,2.500002,0.000000
898.0000,2.499836,0.000000
899.0000,2.499670,0.000000
900.0000,2.499504,0.000000
901.0000,2.499339,0.000000
902.0000,2.499175,0.000000
903.0000,2.499012,0.000000
904.0000,2.498849,0.000000
905.0000,2.498686,0.000000
906.0000,2.498525,0.000000
907.0000,2.498364,0.000000
908.0000,2.498203,0.000000
909.0000,2.498043,0.000000
910.0000,2.497884,0.000000
911.0000,2.497725,0.000000
912.0000,2.497567,0.000000
913.0000,2.497410,0.000000
914.0000,2.497253,0.000000
915.0000,2.497096,0.000000
916.0000,2.496940,0.000000
917.0000,2.496785,0.000000
918.0000,2.496630,0.000000
919.0000,2.496476,0.000000
920.0000,2.496323,0.000000
921.0000,2.496170,0.000000
922.0000,2.496017,0.000000
923.0000,2.495865,0.000000
924.0000,2.495714,0.000000
925.0000,2.495563,0.000000
926.0000,2.495413,0.000000
927.0000,2.495263,0.000000
928.0000,2.495114,0.000000
929.0000,2.494965,0.000000
930.0000,2.494817,0.000000
931.0000,2.494670,0.000000
932.0000,2.494523,0.000000
933.0000,2.494376,0.000000
934.0000,2.494230,0.000000
935.0000,2.494085,0.000000
936.0000,2.493940,0.000000
937.0000,2.493796,0.000000
938.0000,2.493652,0.000000
939.0000,2.493508,0.000000
940.0000,2.493366,0.000000
941.0000,2.493223,0.000000
942.0000,2.493081,0.000000
943.0000,2.492940,0.000000
944.0000,2.492799,0.000000
945.0000,2.492659,0.000000
946.0000,2.492519,0.000000
947.0000,2.492380,0.000000
948.0000,2.492241,0.000000
949.0000,2.492102,0.000000
950.0000,2.491964,0.000000
951.0000,2.491827,0.000000
952.0000,2.491690,0.000000
953.0000,2.491554,0.000000
954.0000,2.491418,0.000000
955.0000,2.491282,0.000000
956.0000,2.491147,0.000000
957.0000,2.491012,0.000000
958.0000,2.490878,0.000000
959.0000,2.490745,0.000000
960.0000,2.490612,0.000000
961.0000,2.490479,0.000000
962.0000,2.490347,0.000000
963.0000,2.490215,0.000000
964.0000,2.490084,0.000000
965.0000,2.489953,0.000000
966.0000,2.489822,0.000000
967.0000,2.489692,0.000000
968.0000,2.489563,0.000000
969.0000,2.489434,0.000000
970.0000,2.489305,0.000000
971.0000,2.489177,0.000000
972.0000,2.489049,0.000000
973.0000,2.488922,0.000000
974.0000,2.488795,0.000000
975.0000,2.488668,0.000000
976.0000,2.488542,0.000000
977.0000,2.488417,0.000000
978.0000,2.488291,0.000000
979.0000,2.488167,0.000000
980.0000,2.488042,0.000000
981.0000,2.487918,0.000000
982.0000,2.487795,0.000000
983.0000,2.487672,0.000000
984.0000,2.487549,0.000000
985.0000,2.487427,0.000000
986.0000,2.487305,0.000000
987.0000,2.487184,0.000000
988.0000,2.487063,0.000000
989.0000,2.486942,0.000000
990.0000,2.486822,0.000000
991.0000,2.486702,0.000000
992.0000,2.486583,0.000000
993.0000,2.486463,0.000000
994.0000,2.486345,0.000000
995.0000,2.486227,0.000000
996.0000,2.486109,0.000000
997.0000,2.485991,0.000000
998.0000,2.485874,0.000000
999.0000,2.485758,0.000000
1000.0000,2.485641,0.000000
1001.0000,2.485525,0.000000
1002.0000,2.485410,0.000000
1003.0000,2.485295,0.000000
1004.0000,2.485180,0.000000
1005.0000,2.485066,0.000000
1006.0000,2.484952,0.000000
1007.0000,2.484838,0.000000
1008.0000,2.484725,0.000000
1009.0000,2.484612,0.000000
1010.0000,2.484499,0.000000
1011.0000,2.484387,0.000000
1012.0000,2.484275,0.000000
1013.0000,2.484164,0.000000
1014.0000,2.484053,0.000000
1015.0000,2.483942,0.000000
1016.0000,2.483832,0.000000
1017.0000,2.483722,0.000000
1018.0000,2.483612,0.000000
1019.0000,2.483503,0.000000
1020.0000,2.483394,0.000000
1021.0000,2.483285,0.000000
1022.0000,2.483177,0.000000
1023.0000,2.483069,0.000000
1024.0000,2.482961,0.000000
1025.0000,2.482854,0.000000
1026.0000,2.482747,0.000000
1027.0000,2.482641,0.000000
1028.0000,2.482535,0.000000
1029.0000,2.482429,0.000000
1030.0000,2.482323,0.000000
1031.0000,2.482218,0.000000
1032.0000,2.482113,0.000000
1033.0000,2.482009,0.000000
1034.0000,2.481905,0.000000
1035.0000,2.481801,0.000000
1036.0000,2.481697,0.000000
1037.0000,2.481594,0.000000
1038.0000,2.481491,0.000000
1039.0000,2.481389,0.000000
1040.0000,2.481287,0.000000
1041.0000,2.481185,0.000000
1042.0000,2.481083,0.000000
1043.0000,2.480982,0.000000
1044.0000,2.480881,0.000000
1045.0000,2.480780,0.000000
1046.0000,2.480680,0.000000
1047.0000,2.480580,0.000000
1048.0000,2.480480,0.000000
1049.0000,2.480381,0.000000
1050.0000,2.480282,0.000000
1051.0000,2.480183,0.000000
1052.0000,2.480085,0.000000
1053.0000,2.479987,0.000000
1054.0000,2.479889,0.000000
1055.0000,2.479791,0.000000
1056.0000,2.479694,0.000000
1057.0000,2.479597,0.000000
1058.0000,2.479501,0.000000
1059.0000,2.479404,0.000000
1060.0000,2.479308,0.000000
1061.0000,2.479212,0.000000
1062.0000,2.479117,0.000000
1063.0000,2.479022,0.000000
1064.0000,2.478927,0.000000
1065.0000,2.478832,0.000000
1066.0000,2.478738,0.000000
1067.0000,2.478644,0.000000
1068.0000,2.478551,0.000000
1069.0000,2.478457,0.000000
1070.0000,2.478364,0.000000
1071.0000,2.478271,0.000000
1072.0000,2.478179,0.000000
1073.0000,2.478086,0.000000
1074.0000,2.477994,0.000000
1075.0000,2.477903,0.000000
1076.0000,2.477811,0.000000
1077.0000,2.477720,0.000000
1078.0000,2.477629,0.000000
1079.0000,2.477538,0.000000
1080.0000,2.477448,0.000000
1081.0000,2.477358,0.000000
1082.0000,2.477268,0.000000
1083.0000,2.477179,0.000000
1084.0000,2.477089,0.000000
1085.0000,2.477000,0.000000
1086.0000,2.476912,0.000000
1087.0000,2.476823,0.000000
1088.0000,2.476735,0.000000
1089.0000,2.476647,0.000000
1090.0000,2.476559,0.000000
1091.0000,2.476472,0.000000
1092.0000,2.476385,0.000000
1093.0000,2.476298,0.000000
1094.0000,2.476211,0.000000
1095.0000,2.476125,0.000000
1096.0000,2.476039,0.000000
1097.0000,2.475953,0.000000
1098.0000,2.475867,0.000000
1099.0000,2.475782,0.000000
1100.0000,2.475697,0.000000
1101.0000,2.475612,0.000000
1102.0000,2.475527,0.000000
1103.0000,2.475443,0.000000
1104.0000,2.475359,0.000000
1105.0000,2.475275,0.000000
1106.0000,2.475191,0.000000
1107.0000,2.475108,0.000000
1108.0000,2.475025,0.000000
1109.0000,2.474942,0.000000
1110.0000,2.474859,0.000000
1111.0000,2.474777,0.000000
1112.0000,2.474695,0.000000
1113.0000,2.474613,0.000000
1114.0000,2.474531,0.000000
1115.0000,2.474450,0.000000
1116.0000,2.474369,0.000000
1117.0000,2.474288,0.000000
1118.0000,2.474207,0.000000
